발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호
2012-06-08,야간,금,1,3,2,0,0,경기,양평군,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,127.4882,37.485,경기양평군,1,이륜차보행자,0,0,0,48
2012-05-01,야간,화,2,3,1,0,0,대전,유성구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.2915,36.2738,대전유성구,1,승용차승용차,0,1,0,148
2012-05-14,주간,월,2,4,1,1,0,충북,제천시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승합차,화물차,128.1074,37.134,충북제천시,1,승합차화물차,0,0,0,103
2012-05-21,야간,월,2,5,3,0,0,강원,원주시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.9858,37.3429,강원원주시,1,승용차승용차,0,0,0,36
2012-05-23,주간,수,1,6,1,4,0,경북,안동시,차대차,측면직각충돌,과속,교차로,교차로내,승용차,승용차,128.7757,36.5714,경북안동시,1,승용차승용차,0,0,0,66
2012-05-24,주간,목,1,3,2,0,0,전남,장성군,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,126.7631,35.2945,전남장성군,1,승용차승용차,0,0,0,146
2012-05-06,야간,일,1,5,3,1,0,충남,아산시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,127.0158,36.7469,충남아산시,1,승용차승용차,0,1,0,53
2012-05-13,야간,일,1,7,4,0,2,경남,남해군,차대차,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.8841,34.944,경남남해군,1,승용차승용차,0,1,0,197
2012-03-14,주간,수,1,4,3,0,0,부산,강서구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.8559,35.1278,부산강서구,1,승용차없음,0,0,0,206
2012-03-20,야간,화,2,3,1,0,0,충남,공주시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.2118,36.459,충남공주시,1,승용차없음,0,0,0,19
2012-03-20,야간,화,1,4,2,0,1,서울,강남구,차대차,측면직각충돌,과속,교차로,교차로내,승용차,승용차,127.0651,37.5052,서울강남구,1,승용차승용차,0,0,0,89
2012-03-24,주간,토,1,5,3,1,0,경북,영천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.8878,36.0571,경북영천시,1,승용차없음,0,1,0,5
2012-04-08,주간,일,1,7,1,5,0,경기,가평군,차대차,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,이륜차,127.41,37.726,경기가평군,1,이륜차이륜차,0,1,0,176
2012-03-08,주간,목,2,3,1,0,0,전남,영암군,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,화물차,126.4526,34.7715,전남영암군,1,화물차화물차,0,0,0,16
2012-04-06,야간,금,2,3,1,0,0,전북,익산시,건널목,차단기돌파,철길건널목 통과방법위반,기타,기타,승용차,기타,126.9503,35.9711,전북익산시,1,승용차기타,0,0,0,125
2012-04-16,야간,월,2,5,3,0,0,경기,평택시,차대차,기타,신호위반,교차로,교차로내,건설기계,승용차,126.9208,36.9886,경기평택시,1,건설기계승용차,0,0,0,14
2012-03-14,주간,수,1,4,1,2,0,충남,공주시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,127.2341,36.4006,충남공주시,1,화물차화물차,0,0,0,19
2012-03-29,야간,목,1,4,0,3,0,충남,금산군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,127.4964,36.1198,충남금산군,1,원동기장치자전거승용차,0,0,0,68
2012-03-10,야간,토,1,4,0,3,0,강원,강릉시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.8235,37.8765,강원강릉시,1,승용차승용차,0,1,0,194
2012-03-23,야간,금,2,4,0,2,0,광주,광산구,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승용차,화물차,126.8508,35.1922,광주광산구,1,승용차화물차,0,0,0,135
2012-04-02,주간,월,2,5,2,1,0,서울,서초구,차대차,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,127.0115,37.5026,서울서초구,1,승용차승용차,0,0,0,214
2012-03-10,주간,토,2,3,0,1,0,충남,홍성군,차대차,추돌,부당한 회전,단일로,기타단일로,화물차,승용차,126.6077,36.5863,충남홍성군,1,화물차승용차,0,1,0,38
2012-03-17,야간,토,2,4,2,0,0,대구,북구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,특수차,승용차,128.5718,35.9036,대구북구,1,특수차승용차,0,1,0,112
2012-04-05,주간,목,1,4,3,0,0,충남,당진시,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,126.5932,36.8402,충남당진시,1,화물차승용차,0,0,0,46
2012-04-23,야간,월,1,5,0,3,1,경북,울릉군,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,130.9053,37.4788,인천서구,1,승용차없음,0,0,0,97
2012-04-22,야간,일,1,3,2,0,0,대구,동구,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,128.6272,35.8782,대구동구,1,승용차화물차,0,1,0,26
2012-04-26,야간,목,1,4,3,0,0,전남,무안군,차량단독,공작물충돌,과속,단일로,기타단일로,승용차,없음,126.295,35.0781,전남무안군,1,승용차없음,0,0,0,101
2012-04-18,주간,수,1,6,4,1,0,경기,부천시,차대차,기타,중앙선 침범,기타,고가도로위,승용차,승합차,126.7784,37.4939,경기부천시,1,승용차승합차,0,0,0,65
2012-03-12,야간,월,1,7,0,6,0,전남,여수시,차대차,정면충돌,신호위반,교차로,교차로내,승용차,승합차,127.6788,34.7497,전남여수시,1,승용차승합차,0,0,0,102
2012-03-25,야간,일,1,4,2,1,0,인천,서구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6747,37.5481,인천서구,1,승용차없음,0,1,0,97
2012-03-25,주간,일,1,4,1,2,0,서울,서대문구,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승합차,126.917,37.5683,서울서대문구,1,승용차승합차,0,1,0,195
2012-03-22,야간,목,2,3,0,1,0,경기,안성시,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.4267,37.0655,경기안성시,1,승용차보행자,0,0,0,23
2012-03-06,야간,화,1,4,1,2,0,서울,강남구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.0415,37.5052,서울강남구,1,승용차보행자,0,0,0,89
2012-06-08,주간,금,1,4,3,0,0,충북,제천시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,128.165,36.9394,충북제천시,1,승용차화물차,0,0,0,103
2012-04-28,주간,토,2,5,3,0,0,대전,중구,차대차,정면충돌,중앙선 침범,기타,고가도로위,승용차,승용차,127.4095,36.3418,대전중구,1,승용차승용차,0,1,0,39
2012-05-18,주간,금,1,4,0,3,0,충남,청양군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,126.7986,36.4702,충남청양군,1,화물차건설기계,0,0,0,174
2012-05-26,주간,토,1,4,1,2,0,전남,광양시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,교량위,승용차,화물차,127.5775,34.9195,전남광양시,1,승용차화물차,0,1,0,130
2012-05-26,주간,토,1,4,3,0,0,강원,강릉시,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.8383,37.7268,강원강릉시,1,승용차승용차,0,1,0,194
2012-06-06,야간,수,1,4,2,1,0,광주,북구,차대차,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,126.8653,35.2141,광주북구,1,승용차승용차,0,1,0,137
2012-05-03,야간,목,2,3,1,0,0,울산,울주군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.241,35.5692,울산울주군,1,승용차없음,0,0,0,17
2012-04-19,주간,목,1,3,2,0,0,대구,달성군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.447,35.8003,대구달성군,1,승용차없음,0,0,0,30
2012-04-21,야간,토,3,4,0,1,0,전북,완주군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.1596,35.9112,전북완주군,1,승용차없음,0,1,0,28
2012-03-08,주간,목,1,3,2,0,0,경기,파주시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.7482,37.7394,경기파주시,1,승용차승용차,0,0,0,175
2012-03-06,야간,화,1,3,2,0,0,인천,남구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.6715,37.4519,인천남동구,1,승용차화물차,0,0,0,29
2012-03-17,야간,토,2,3,1,0,0,경기,포천시,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.1746,37.866,경기포천시,1,화물차없음,0,1,0,171
2012-03-22,야간,목,1,4,0,3,0,경남,밀양시,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,128.712,35.5287,경남밀양시,1,승용차승합차,0,0,0,177
2012-03-19,주간,월,1,5,1,2,1,부산,동구,차대차,정면충돌,중앙선 침범,교차로,교차로부근,승용차,승용차,129.0458,35.1179,부산동구,1,승용차승용차,0,0,0,209
2012-04-17,야간,화,1,3,2,0,0,충남,당진시,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.7772,36.8064,충남당진시,1,화물차보행자,0,0,0,46
2012-04-22,야간,일,2,3,0,1,0,전북,완주군,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.1531,35.7484,전북완주군,1,승용차화물차,0,1,0,28
2012-03-28,주간,수,1,3,2,0,0,경북,경산시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,화물차,128.7344,35.7445,경북경산시,1,승용차화물차,0,0,0,52
2012-03-27,주간,화,1,4,3,0,0,전북,부안군,차대차,측면직각충돌,과속,교차로,교차로내,승용차,승용차,126.6733,35.6001,전북부안군,1,승용차승용차,0,0,0,185
2012-04-04,주간,수,1,3,2,0,0,경북,경주시,차대차,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,화물차,129.2144,35.8535,경북경주시,1,원동기장치자전거화물차,0,0,0,100
2012-03-10,주간,토,1,4,1,2,0,경북,경주시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,129.2062,35.7479,경북경주시,1,승용차승용차,0,1,0,100
2012-03-23,야간,금,1,3,2,0,0,충북,음성군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.6483,37.1162,충북음성군,1,승용차없음,0,0,0,110
2012-04-17,야간,화,1,5,3,1,0,충북,음성군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.6025,37.0477,충북음성군,1,승용차없음,0,0,0,110
2012-04-21,야간,토,3,3,0,0,0,경남,밀양시,차대차,기타,중앙선 침범,단일로,기타단일로,승용차,화물차,128.6927,35.3855,경남밀양시,1,승용차화물차,0,1,0,177
2012-04-07,주간,토,1,4,3,0,0,경북,구미시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,승용차,128.3853,36.111,경북구미시,1,승용차승용차,0,1,0,144
2012-04-13,야간,금,1,4,2,0,1,경북,칠곡군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.3456,35.9861,경북칠곡군,1,승용차없음,0,0,0,21
2012-04-16,주간,월,2,3,1,0,0,전남,진도군,차대차,정면충돌,안전운전 의무 불이행,기타,기타,화물차,화물차,126.2307,34.4344,전남진도군,1,화물차화물차,0,0,0,71
2012-04-21,주간,토,2,5,3,0,0,대구,북구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.5727,35.9464,대구북구,1,승용차없음,0,1,0,112
2012-03-20,야간,화,1,5,2,2,0,인천,남구,차대사람,횡단중,신호위반,단일로,횡단보도상,승용차,보행자,126.6593,37.468,인천남동구,1,승용차보행자,0,0,0,29
2012-04-11,야간,수,1,3,2,0,0,경북,구미시,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.2544,36.2562,경북구미시,1,승용차없음,0,1,0,144
2012-03-04,야간,일,1,3,2,0,0,경북,울진군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.3823,36.9471,경북울진군,1,승용차없음,0,1,0,208
2012-02-14,주간,화,1,6,2,3,0,경기,성남시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,127.0791,37.3877,경기성남시,1,승용차승합차,0,0,0,95
2012-01-24,주간,화,1,3,2,0,0,경북,경주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.2981,35.9497,경북경주시,1,승용차없음,0,1,0,100
2012-02-04,주간,토,2,6,3,1,0,대구,달서구,차대차,측면직각충돌,신호위반,교차로,교차로내,화물차,승합차,128.4919,35.8515,대구달서구,1,화물차승합차,0,1,0,20
2012-02-11,주간,토,1,3,2,0,0,전북,전주시,차대사람,보도통행중,기타(운전자법규위반),교차로,교차로부근,승용차,보행자,127.1148,35.7938,전북전주시,1,승용차보행자,0,1,0,11
2012-01-17,주간,화,3,4,1,0,0,경남,창원시(통합),차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,128.4163,35.1002,경남창원시(통합),1,승용차없음,0,0,0,86
2012-01-27,주간,금,1,6,3,2,0,전남,장흥군,차대차,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,126.9285,34.8018,전남장흥군,1,승용차승용차,0,0,0,56
2012-02-14,야간,화,1,6,4,1,0,대구,수성구,차대차,측면직각충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,128.6542,35.8765,대구수성구,1,승용차승용차,0,0,0,37
2012-02-18,주간,토,1,3,2,0,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,126.9705,37.0853,경기화성시,1,승합차없음,0,1,0,50
2012-02-23,야간,목,1,3,2,0,0,경기,성남시,차대차,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,127.1098,37.3735,경기성남시,1,원동기장치자전거원동기장치자전거,0,0,0,95
2012-02-21,야간,화,1,3,2,0,0,전북,부안군,차량단독,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6397,35.788,전북부안군,1,승용차없음,0,0,0,185
2012-02-26,야간,일,1,5,3,1,0,경기,고양시,차대차,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,126.8576,37.7048,경기고양시,1,승용차승용차,0,1,0,40
2012-01-20,주간,금,1,4,3,0,0,충북,청원군,차량단독,도로이탈,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.6328,36.6214,충북청주시,1,승용차없음,0,0,0,83
2013-01-23,야간,수,2,4,2,0,0,충북,음성군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.4912,36.9756,충북음성군,1,화물차없음,0,0,0,110
2013-01-21,주간,월,1,3,2,0,0,경기,용인시,차대차,측면직각충돌,신호위반,교차로,교차로내,승용차,화물차,127.3706,37.1701,경기용인시,1,승용차화물차,0,0,0,51
2013-01-30,야간,수,1,4,0,3,0,강원,양양군,차대차,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,128.6546,38.0963,강원양양군,1,승용차화물차,0,0,0,164
2013-02-02,주간,토,2,5,2,1,0,경기,포천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,127.2712,38.0583,경기포천시,1,승합차없음,0,1,0,171
2013-07-16,주간,화,1,5,1,2,1,서울,송파구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.1333,37.4778,서울송파구,1,화물차화물차,0,0,0,156
2013-10-27,주간,일,1,6,4,0,1,경북,경산시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,128.8227,35.877,경북경산시,1,승합차없음,0,1,0,52
2012-02-19,야간,일,4,5,1,0,0,경북,안동시,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.7714,36.5371,경북안동시,1,승용차승용차,0,1,0,66
