발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,발생지,사고피해정도,사고차량타입,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
2015-05-29,1,4,1,1,0,0,0,경남,함안군,1,5,0,0,0,1,3,128.5139,35.2837,경남함안군,0,화물차화물차,0,0,0,117,0,0
2015-05-29,0,4,1,4,1,2,0,충남,당진시,1,6,0,1,1,0,1,126.6076,36.847,충남당진시,1,승용차없음,0,0,0,46,0,0
2015-05-30,0,5,1,1,0,0,0,울산,북구,1,5,2,0,0,1,5,129.3628,35.5808,울산북구,0,화물차자전거,0,1,0,158,0,0
2015-05-30,0,5,1,1,0,0,0,울산,울주군,1,5,0,1,1,0,3,129.3339,35.4561,울산울주군,0,승용차화물차,0,1,0,17,0,0
2015-05-30,1,5,1,2,0,1,0,경남,함양군,1,8,5,0,0,4,3,127.7215,35.5108,경남함양군,0,이륜차화물차,0,1,0,108,0,0
2015-05-30,0,5,1,4,0,3,0,부산,연제구,1,8,5,0,0,0,4,129.0827,35.1838,부산연제구,1,승용차이륜차,0,1,0,221,0,0
2015-05-30,0,5,1,1,0,0,0,경기,안산시,1,6,0,0,0,6,1,126.8786,37.2915,경기안산시,0,원동기장치자전거없음,0,1,0,2,0,0
2015-05-31,0,6,1,2,0,1,0,경기,남양주시,1,6,0,1,1,0,1,127.1752,37.6947,경기남양주시,0,승용차없음,0,1,0,70,0,0
2015-05-31,1,6,1,2,0,0,1,서울,중랑구,1,5,0,0,0,4,3,127.0717,37.5978,서울중랑구,0,이륜차화물차,0,1,0,196,0,0
2015-05-31,1,6,1,2,1,0,0,경기,화성시,1,8,2,0,0,4,3,126.8917,37.2463,경기화성시,0,이륜차화물차,0,1,0,50,0,0
2015-05-31,1,6,1,1,0,0,0,경남,김해시,1,6,0,0,0,0,1,128.9157,35.2425,경남김해시,0,승용차없음,0,1,0,13,0,0
2015-05-31,1,6,1,1,0,0,0,전남,보성군,1,8,0,1,1,1,7,127.3086,34.875,전남보성군,0,화물차원동기장치자전거,0,1,0,122,0,0
2015-05-31,1,6,1,2,0,1,0,경기,화성시,1,8,7,1,1,0,2,126.8613,37.0943,경기화성시,0,승용차승용차,0,1,0,50,0,0
2015-05-31,1,6,1,14,7,6,0,경북,영덕군,1,9,5,0,0,2,2,129.2149,36.4628,경북영덕군,2,승합차승용차,0,1,0,54,0,0
2015-05-31,1,6,1,7,3,3,0,대전,대덕구,1,5,0,0,0,2,2,127.417,36.4262,대전대덕구,1,승합차승용차,0,1,0,77,0,0
2015-05-31,1,6,1,3,2,0,0,경남,산청군,1,9,5,0,0,0,3,127.9629,35.282,경남산청군,1,승용차화물차,0,1,0,224,0,0
2015-05-31,0,6,1,1,0,0,0,경기,안양시,1,8,0,1,1,2,7,126.9629,37.397,경기안양시,0,승합차원동기장치자전거,0,1,0,151,0,0
2015-05-31,0,6,1,1,0,0,0,경기,양평군,1,1,0,2,4,9,1,127.4717,37.5045,경기양평군,0,농기계없음,0,1,0,48,0,0
2015-06-01,1,0,1,1,0,0,0,경남,창원시(통합),1,8,0,0,3,0,5,128.6877,35.1475,경남창원시(통합),0,승용차자전거,0,0,0,86,0,0
2015-06-01,1,0,1,1,0,0,0,경기,용인시,1,5,0,0,0,1,8,127.3111,37.133,경기용인시,0,화물차농기계,0,0,0,51,0,0
2015-06-01,1,0,1,1,0,0,0,전남,고흥군,1,6,0,0,0,9,1,127.2614,34.7007,전남고흥군,0,농기계없음,0,0,0,191,0,0
2015-06-01,1,0,1,2,1,0,0,강원,홍천군,1,9,5,0,0,1,3,128.1507,37.7244,강원홍천군,0,화물차화물차,0,0,0,82,0,0
2015-06-01,1,0,1,2,0,0,1,경기,파주시,1,6,0,0,3,1,1,126.8072,37.7421,경기파주시,0,화물차없음,0,0,0,175,0,0
2015-06-01,0,0,1,2,1,0,0,경북,김천시,1,5,0,0,0,1,3,128.0,36.2072,경북김천시,0,화물차화물차,0,0,0,76,0,0
2015-06-02,0,1,1,2,0,1,0,경남,밀양시,1,5,0,1,2,1,3,128.6932,35.4079,경남밀양시,0,화물차화물차,0,0,0,177,0,0
2015-06-02,1,1,1,1,0,0,0,세종,세종,1,8,5,0,0,1,8,127.2848,36.5661,세종세종,0,화물차농기계,1,0,0,229,0,0
2015-06-02,1,1,1,2,0,1,0,충남,홍성군,1,8,7,1,1,0,4,126.695,36.5361,충남홍성군,0,승용차이륜차,0,0,0,38,0,0
2015-06-02,1,1,1,1,0,0,0,충남,천안시,1,1,3,0,0,0,9,127.1171,36.8352,충남천안시,0,승용차건설기계,0,0,0,63,0,0
2015-06-02,1,1,1,1,0,0,0,전북,남원시,1,10,0,0,0,1,1,127.3395,35.4223,전북남원시,0,화물차없음,0,0,0,193,0,0
2015-06-02,0,1,1,1,0,0,0,부산,강서구,1,10,0,0,0,1,1,128.8939,35.1652,부산강서구,0,화물차없음,0,0,0,206,0,0
2015-06-03,0,2,1,2,1,0,0,울산,동구,1,8,5,0,0,0,4,129.4201,35.5083,울산동구,0,승용차이륜차,0,0,0,225,0,0
2015-06-03,0,2,1,1,0,0,0,서울,관악구,1,1,6,1,1,6,3,126.9367,37.4708,서울관악구,0,원동기장치자전거화물차,0,0,0,188,0,0
2015-06-03,0,2,1,1,0,0,0,전남,영암군,1,11,0,0,0,1,1,126.5717,34.693,전남영암군,0,화물차없음,0,0,0,16,0,0
2015-06-03,1,2,1,19,11,7,0,경남,합천군,1,8,6,1,1,2,3,128.2677,35.5572,경남합천군,2,승합차화물차,0,0,0,133,0,0
2015-06-03,1,2,1,1,0,0,0,전남,나주시,1,11,0,0,0,9,1,126.7084,34.9533,전남나주시,0,농기계없음,0,0,0,33,0,0
2015-06-03,1,2,1,1,0,0,0,충남,아산시,1,8,8,1,1,1,7,126.8779,36.789,충남아산시,0,화물차원동기장치자전거,0,0,0,53,0,0
2015-06-03,1,2,1,1,0,0,0,충북,보은군,1,8,0,1,1,0,7,127.7273,36.4904,충북보은군,0,승용차원동기장치자전거,0,0,0,32,0,0
2015-06-04,0,3,1,2,0,1,0,경기,파주시,1,9,5,0,0,1,3,126.8162,37.8931,경기파주시,0,화물차화물차,0,0,0,175,0,0
2015-06-04,0,3,1,8,2,5,0,강원,원주시,1,8,6,1,1,0,6,127.958,37.3174,강원원주시,2,승용차승합차,0,0,0,36,0,0
2015-06-04,1,3,1,2,0,1,0,충남,서산시,1,8,6,1,1,0,3,126.5569,36.8086,충남서산시,0,승용차화물차,0,0,0,69,0,0
2015-06-04,1,3,2,2,0,0,0,경남,양산시,1,8,5,0,0,1,2,129.0642,35.3396,경남양산시,0,화물차승용차,0,0,0,49,0,0
2015-06-04,1,3,1,1,0,0,0,광주,광산구,1,8,0,0,0,0,2,126.7871,35.1507,광주광산구,0,승용차승용차,0,0,0,135,0,0
2015-06-04,1,3,1,3,0,2,0,대구,북구,1,8,3,0,0,0,7,128.5489,35.8978,대구북구,0,승용차원동기장치자전거,0,0,0,112,0,0
2015-06-04,1,3,1,1,0,0,0,서울,양천구,1,8,8,1,1,7,3,126.8692,37.5367,서울양천구,0,자전거화물차,0,0,0,140,0,0
2015-06-04,1,3,1,1,0,0,0,경기,고양시,1,8,6,1,1,4,6,126.7731,37.6601,경기고양시,0,이륜차승합차,0,0,0,40,0,0
2015-06-04,0,3,1,1,0,0,0,인천,연수구,1,5,0,0,0,1,2,126.5761,37.4091,인천연수구,0,화물차승용차,0,0,0,35,0,0
2015-06-04,0,3,1,1,0,0,0,경기,평택시,1,1,0,0,0,4,4,127.045,36.9371,경기평택시,0,이륜차이륜차,0,0,0,14,0,0
2015-06-04,0,3,1,1,0,0,0,대전,대덕구,1,1,7,0,0,0,5,127.4107,36.3525,대전대덕구,0,승용차자전거,0,0,0,77,0,0
2015-06-05,0,4,1,1,0,0,0,부산,동래구,1,6,0,1,1,0,1,129.0921,35.1945,부산동래구,0,승용차없음,0,0,0,216,0,0
2015-06-05,1,4,1,2,0,1,0,경북,포항시,1,1,0,0,0,4,1,129.4093,35.977,경북포항시,0,이륜차없음,0,0,0,160,0,0
2015-06-05,1,4,1,2,0,0,1,경남,하동군,1,9,0,0,0,0,2,127.8436,35.0106,경남하동군,0,승용차승용차,0,0,0,172,0,0
2015-06-05,1,4,1,1,0,0,0,충북,충주시,1,1,5,1,2,4,2,127.9333,36.9724,충북충주시,0,이륜차승용차,0,0,0,6,0,0
2015-06-05,1,4,1,3,1,1,0,충북,옥천군,1,1,6,1,1,6,2,127.5834,36.3012,충북옥천군,0,원동기장치자전거승용차,0,0,0,142,0,0
2015-06-05,1,4,1,1,0,0,0,전북,남원시,1,1,7,1,1,0,4,127.3766,35.4102,전북남원시,0,승용차이륜차,0,0,0,193,0,0
2015-06-05,1,4,1,3,2,0,0,강원,동해시,1,10,0,0,0,1,1,129.0097,37.5124,강원동해시,1,화물차없음,0,0,0,210,0,0
2015-06-05,1,4,1,1,0,0,0,충남,금산군,1,8,0,1,1,1,5,127.462,36.1009,충남금산군,0,화물차자전거,0,0,0,68,0,0
2015-06-05,0,4,1,1,0,0,0,전북,완주군,1,5,0,1,2,6,9,127.0282,35.8292,전북완주군,0,원동기장치자전거건설기계,0,0,0,28,0,0
2015-06-05,0,4,1,1,0,0,0,제주,제주시,1,1,0,0,0,6,1,126.2568,33.4108,제주제주시,0,원동기장치자전거없음,0,0,0,90,0,0
2015-06-05,0,4,1,1,0,0,0,대구,북구,1,6,0,1,2,0,1,128.5382,35.9304,대구북구,0,승용차없음,0,0,0,112,0,0
2015-06-06,0,5,1,1,0,0,0,대구,달서구,1,6,0,0,0,4,1,128.5227,35.8492,대구달서구,0,이륜차없음,0,1,0,20,0,0
2015-06-06,0,5,1,2,0,1,0,경기,이천시,1,9,5,0,0,0,3,127.4582,37.2523,경기이천시,0,승용차화물차,0,1,0,41,0,0
2015-06-06,1,5,1,8,7,0,0,경북,영천시,1,5,0,0,0,1,3,129.0694,36.0035,경북영천시,2,화물차화물차,0,1,0,5,0,0
2015-06-06,1,5,1,2,1,0,0,서울,중랑구,1,8,6,1,1,4,4,127.0961,37.6104,서울중랑구,0,이륜차이륜차,0,1,0,196,0,0
2015-06-06,1,5,1,3,0,2,0,전북,익산시,1,8,0,0,0,0,3,126.9477,35.9644,전북익산시,0,승용차화물차,0,1,0,125,0,0
2015-06-07,0,6,1,5,0,4,0,울산,남구,1,9,5,0,0,0,6,129.267,35.5373,울산남구,1,승용차승합차,0,1,0,213,0,0
2015-06-07,1,6,1,2,1,0,0,충북,청주시,1,1,0,1,1,4,4,127.6589,36.6243,충북청주시,0,이륜차이륜차,0,1,0,83,0,0
2015-06-07,1,6,1,2,0,1,0,경남,창원시(통합),1,8,6,1,1,4,2,128.6955,35.2809,경남창원시(통합),0,이륜차승용차,0,1,0,86,0,0
2015-06-07,1,6,1,1,0,0,0,경남,고성군,1,8,6,1,1,4,3,128.3196,34.9815,경남고성군,0,이륜차화물차,0,1,0,87,0,0
2015-06-07,1,6,2,2,0,0,0,충남,논산시,1,10,0,0,0,4,1,127.0349,36.1977,충남논산시,0,이륜차없음,0,1,0,61,0,0
2015-06-07,1,6,1,1,0,0,0,충남,공주시,1,6,0,0,0,1,1,127.1235,36.5157,충남공주시,0,화물차없음,0,1,0,19,0,0
2015-06-07,1,6,1,1,0,0,0,경북,구미시,1,6,0,0,0,4,1,128.4104,36.1263,경북구미시,0,이륜차없음,0,1,0,144,0,0
2015-06-07,0,6,1,1,0,0,0,경북,예천군,1,8,0,0,0,0,4,128.4172,36.5912,경북예천군,0,승용차이륜차,0,1,0,55,0,0
2015-06-07,0,6,1,1,0,0,0,부산,남구,1,5,0,0,0,6,12,129.1124,35.1237,부산남구,0,원동기장치자전거기타,0,1,0,180,0,0
2015-06-07,0,6,1,1,0,0,0,서울,도봉구,1,6,0,1,2,0,1,127.0542,37.6426,서울도봉구,0,승용차없음,0,1,0,98,0,0
2015-06-08,0,0,1,1,0,0,0,서울,동작구,1,6,0,0,0,4,1,126.9458,37.505,서울동작구,0,이륜차없음,0,0,0,93,0,0
2015-06-08,0,0,1,1,0,0,0,서울,양천구,1,1,0,0,0,7,1,126.8258,37.5355,서울양천구,0,자전거없음,0,0,0,140,0,0
2015-06-08,1,0,1,1,0,0,0,강원,철원군,1,5,3,0,0,4,9,127.3133,38.1621,강원철원군,0,이륜차건설기계,0,0,0,184,0,0
2015-06-08,1,0,1,7,3,3,0,전남,구례군,1,9,5,0,0,2,2,127.4574,35.1768,전남구례군,1,승합차승용차,0,0,0,161,0,0
2015-06-08,0,0,1,3,1,1,0,경기,김포시,1,8,6,1,1,0,2,126.6753,37.6496,경기김포시,0,승용차승용차,0,0,0,47,0,0
2015-06-08,0,0,1,4,0,3,0,경기,양평군,1,9,5,0,0,0,2,127.5866,37.4759,경기양평군,1,승용차승용차,0,0,0,48,0,0
2015-06-09,0,1,1,1,0,0,0,충남,아산시,1,1,0,2,4,9,1,126.9201,36.8573,충남아산시,0,농기계없음,0,0,0,53,0,0
2015-06-09,1,1,1,1,0,0,0,충북,음성군,1,8,0,0,0,4,2,127.6494,37.1178,충북음성군,0,이륜차승용차,0,0,0,110,0,0
2015-06-09,1,1,1,1,0,0,0,경기,안산시,1,5,0,0,0,1,2,126.8898,37.291,경기안산시,0,화물차승용차,0,0,0,2,0,0
2015-06-09,1,1,1,2,0,1,0,경북,경주시,1,1,0,0,0,1,3,129.0804,35.8785,경북경주시,0,화물차화물차,0,0,0,100,0,0
2015-06-09,1,1,1,2,1,0,0,경남,김해시,1,5,0,0,0,2,3,128.7956,35.2078,경남김해시,0,승합차화물차,0,0,0,13,0,0
2015-06-09,1,1,1,1,0,0,0,전북,순창군,1,10,0,2,4,4,1,127.0989,35.4539,전북순창군,0,이륜차없음,0,0,0,131,0,0
2015-06-09,0,1,1,2,1,0,0,전북,고창군,1,5,0,0,0,1,3,126.6747,35.4683,전북고창군,0,화물차화물차,0,0,0,219,0,0
2015-06-09,0,1,1,2,1,0,0,경북,예천군,1,8,0,0,0,0,2,128.4402,36.6374,경북예천군,0,승용차승용차,0,0,0,55,0,0
2015-06-09,0,1,1,1,0,0,0,경기,평택시,1,1,0,0,0,4,1,127.065,37.0623,경기평택시,0,이륜차없음,0,0,0,14,0,0
2015-06-10,0,2,2,2,0,0,0,대전,유성구,1,5,0,0,0,0,7,127.3211,36.3838,대전유성구,0,승용차원동기장치자전거,0,0,0,148,0,0
2015-06-10,1,2,1,1,0,0,0,강원,고성군,1,11,0,1,1,3,1,128.5028,38.2725,강원고성군,0,건설기계없음,0,0,0,217,0,0
2015-06-10,1,2,1,1,0,0,0,전남,순천시,1,1,0,1,1,0,4,127.4843,34.9814,전남순천시,0,승용차이륜차,0,0,0,27,0,0
2015-06-10,1,2,1,1,0,0,0,대전,유성구,1,8,9,0,0,1,4,127.3843,36.4429,대전유성구,0,화물차이륜차,0,0,0,148,0,0
2015-06-10,1,2,1,1,0,0,0,세종,세종,1,9,5,0,0,4,2,127.2458,36.4839,세종세종,0,이륜차승용차,1,0,0,229,0,0
2015-06-10,0,2,1,2,1,0,0,경기,파주시,1,1,5,1,2,0,2,126.8384,37.9479,경기파주시,0,승용차승용차,0,0,0,175,0,0
2015-06-10,0,2,1,1,0,0,0,충남,보령시,1,1,0,0,0,4,6,126.6124,36.2181,충남보령시,0,이륜차승합차,0,0,0,136,0,0
2015-06-10,0,2,1,1,0,0,0,대구,달서구,1,8,9,1,1,4,2,128.5073,35.8519,대구달서구,0,이륜차승용차,0,0,0,20,0,0
2015-06-11,0,3,1,1,0,0,0,전남,해남군,1,1,0,0,0,0,8,126.579,34.5812,전남해남군,0,승용차농기계,0,0,0,119,0,0
2015-06-11,0,3,1,1,0,0,0,서울,양천구,1,1,6,0,0,7,2,126.8641,37.5299,서울양천구,0,자전거승용차,0,0,0,140,0,0
2015-06-11,0,3,1,2,1,0,0,전남,순천시,1,10,0,0,0,0,1,127.2485,34.9841,전남순천시,0,승용차없음,0,0,0,27,0,0
2015-06-11,1,3,1,2,1,0,0,경남,고성군,1,8,6,1,1,4,2,128.3327,34.9788,경남고성군,0,이륜차승용차,0,0,0,87,0,0
2015-06-11,1,3,1,1,0,0,0,전북,임실군,1,6,0,0,0,0,1,127.3631,35.57,전북임실군,0,승용차없음,0,0,0,152,0,0
2015-06-11,1,3,1,1,0,0,0,인천,중구,1,8,5,0,0,0,3,126.5262,37.5118,인천중구,0,승용차화물차,0,0,0,72,0,0
2015-06-11,1,3,1,1,0,0,0,경북,김천시,1,6,0,0,0,4,1,127.9824,35.9782,경북김천시,0,이륜차없음,0,0,0,76,0,0
2015-06-11,0,3,1,1,0,0,0,충남,서산시,1,5,0,0,0,4,3,126.4594,36.7864,충남서산시,0,이륜차화물차,0,0,0,69,0,0
2015-06-11,0,3,1,1,0,0,0,충남,부여군,1,11,0,2,4,1,1,126.8357,36.2175,충남부여군,0,화물차없음,0,0,0,129,0,0
2015-06-12,0,4,1,3,2,0,0,경북,구미시,1,1,6,1,1,4,2,128.3854,36.1109,경북구미시,1,이륜차승용차,0,0,0,144,0,0
2015-06-12,1,4,1,1,0,0,0,전북,고창군,1,8,8,1,1,4,3,126.5959,35.3511,전북고창군,0,이륜차화물차,0,0,0,219,0,0
2015-06-12,1,4,1,1,0,0,0,경북,경주시,1,10,0,0,0,0,1,129.2704,36.0491,경북경주시,0,승용차없음,0,0,0,100,0,0
2015-06-12,1,4,1,3,1,0,1,경기,고양시,1,6,0,0,0,0,1,126.8593,37.5782,경기고양시,0,승용차없음,0,0,0,40,0,0
2015-06-12,1,4,2,3,1,0,0,충남,태안군,1,5,0,0,0,3,11,126.3181,36.6071,충남태안군,1,건설기계특수차,0,0,0,169,0,0
2015-06-12,1,4,1,1,0,0,0,충남,금산군,1,8,0,0,0,0,5,127.4963,36.1033,충남금산군,0,승용차자전거,0,0,0,68,0,0
2015-06-12,1,4,1,1,0,0,0,전남,고흥군,1,11,0,0,0,4,1,127.3386,34.6968,전남고흥군,0,이륜차없음,0,0,0,191,0,0
2015-06-12,0,4,1,4,3,0,0,경남,함안군,1,8,0,0,0,0,2,128.5026,35.3109,경남함안군,1,승용차승용차,0,0,0,117,0,0
2015-06-13,0,5,1,2,0,0,1,경기,파주시,1,6,0,1,1,0,1,126.7798,37.7677,경기파주시,0,승용차없음,0,1,0,175,0,0
2015-06-13,1,5,1,3,1,1,0,경기,안산시,1,5,3,0,0,0,9,126.8191,37.3176,경기안산시,0,승용차건설기계,0,1,0,2,0,0
2015-06-13,1,5,1,1,0,0,0,경남,창원시(통합),1,8,9,0,3,7,2,128.705,35.2134,경남창원시(통합),0,자전거승용차,0,1,0,86,0,0
2015-06-13,1,5,1,2,1,0,0,울산,울주군,1,6,0,0,0,0,1,129.3296,35.4376,울산울주군,0,승용차없음,0,1,0,17,0,0
2015-06-13,1,5,1,2,0,1,0,경기,용인시,1,1,3,0,0,0,6,127.1214,37.095,경기용인시,0,승용차승합차,0,1,0,51,0,0
2015-06-13,1,5,1,1,0,0,0,경북,예천군,1,5,0,0,0,1,7,128.529,36.6051,경북예천군,0,화물차원동기장치자전거,0,1,0,55,0,0
2015-06-13,1,5,1,1,0,0,0,경북,울진군,1,1,0,1,1,0,4,129.3933,37.0755,경북울진군,0,승용차이륜차,0,1,0,208,0,0
2015-06-13,1,5,1,1,0,0,0,전남,강진군,1,11,0,0,0,4,1,126.7634,34.5291,전남강진군,0,이륜차없음,0,1,0,121,0,0
2015-06-13,1,5,1,1,0,0,0,충북,보은군,1,5,0,1,1,1,4,127.5419,36.4311,충북보은군,0,화물차이륜차,0,1,0,32,0,0
2015-06-13,0,5,1,2,1,0,0,충남,공주시,1,9,5,0,0,6,2,127.0627,36.4736,충남공주시,0,원동기장치자전거승용차,0,1,0,19,0,0
2015-06-14,0,6,1,1,0,0,0,울산,동구,1,1,0,2,4,4,1,129.4233,35.484,울산동구,0,이륜차없음,0,1,0,225,0,0
2015-06-14,1,6,1,1,0,0,0,충남,예산군,1,6,0,0,0,0,1,126.8275,36.6887,충남예산군,0,승용차없음,0,1,0,187,0,0
2015-06-14,1,6,1,2,0,0,1,강원,영월군,1,11,0,0,0,1,1,128.2279,37.2662,강원영월군,0,화물차없음,0,1,0,114,0,0
2015-06-14,1,6,1,1,0,0,0,경기,포천시,1,10,0,0,0,4,1,127.217,38.0149,경기포천시,0,이륜차없음,0,1,0,171,0,0
2015-06-15,0,0,1,2,1,0,0,전남,무안군,1,1,2,0,0,1,2,126.5137,34.7909,전남무안군,0,화물차승용차,0,0,0,101,0,0
2015-06-15,1,0,1,1,0,0,0,강원,강릉시,1,8,0,0,0,3,4,128.8723,37.7463,강원강릉시,0,건설기계이륜차,0,0,0,194,0,0
2015-06-15,1,0,1,4,3,0,0,충남,서산시,1,11,0,0,0,1,1,126.3973,36.6679,충남서산시,1,화물차없음,0,0,0,69,0,0
2015-06-15,0,0,1,1,0,0,0,경기,평택시,1,6,0,0,0,6,1,127.0331,37.1078,경기평택시,0,원동기장치자전거없음,0,0,0,14,0,0
2015-06-15,0,0,1,2,0,1,0,충남,천안시,1,5,0,2,4,0,2,127.1352,36.7987,충남천안시,0,승용차승용차,0,0,0,63,0,0
2015-06-15,0,0,1,1,0,0,0,경남,창원시(통합),1,10,0,0,0,1,1,128.3711,35.1287,경남창원시(통합),0,화물차없음,0,0,0,86,0,0
2015-06-15,0,0,1,1,0,0,0,제주,제주시,1,11,0,0,0,4,1,126.2855,33.3758,제주제주시,0,이륜차없음,0,0,0,90,0,0
2015-06-16,1,1,1,1,0,0,0,전남,영광군,1,11,0,0,0,1,1,126.4136,35.2269,전남영광군,0,화물차없음,0,0,0,127,0,0
2015-06-16,1,1,1,5,3,1,0,충남,서산시,1,9,5,0,0,0,6,126.4096,36.7239,충남서산시,1,승용차승합차,0,0,0,69,0,0
2015-06-16,1,1,1,1,0,0,0,대전,대덕구,1,1,6,1,2,2,5,127.4196,36.4486,대전대덕구,0,승합차자전거,0,0,0,77,0,0
2015-06-16,1,1,1,1,0,0,0,경남,함안군,1,6,0,0,0,1,1,128.3451,35.293,경남함안군,0,화물차없음,0,0,0,117,0,0
2015-06-16,0,1,1,1,0,0,0,전북,고창군,1,1,0,0,0,6,3,126.6789,35.5511,전북고창군,0,원동기장치자전거화물차,0,0,0,219,0,0
2015-06-16,0,1,1,1,0,0,0,전남,영암군,1,6,0,0,0,1,1,126.7204,34.8358,전남영암군,0,화물차없음,0,0,0,16,0,0
2015-06-17,0,2,1,1,0,0,0,충북,충주시,1,10,0,0,0,1,1,127.9278,37.0468,충북충주시,0,화물차없음,0,0,0,6,0,0
2015-06-17,0,2,1,2,1,0,0,대전,유성구,1,1,0,0,0,1,2,127.2897,36.264,대전유성구,0,화물차승용차,0,0,0,148,0,0
2015-06-17,0,2,1,1,0,0,0,경기,김포시,1,5,0,0,0,0,7,126.5683,37.7036,경기김포시,0,승용차원동기장치자전거,0,0,0,47,0,0
2015-06-17,1,2,1,2,1,0,0,서울,은평구,1,8,10,0,0,4,6,126.8864,37.5877,서울은평구,0,이륜차승합차,0,0,0,139,0,0
2015-06-17,1,2,1,4,3,0,0,경기,포천시,1,5,0,0,0,1,3,127.3092,37.96,경기포천시,1,화물차화물차,0,0,0,171,0,0
2015-06-17,1,2,1,1,0,0,0,전북,군산시,1,1,5,1,2,1,5,126.7854,35.9224,전북군산시,0,화물차자전거,0,0,0,166,0,0
2015-06-17,1,2,1,1,0,0,0,경남,진주시,1,8,8,1,1,0,7,128.0806,35.1946,경남진주시,0,승용차원동기장치자전거,0,0,0,42,0,0
2015-06-17,0,2,1,1,0,0,0,전북,전주시,1,8,0,1,1,2,4,127.0953,35.8073,전북전주시,0,승합차이륜차,0,0,0,11,0,0
2015-06-17,0,2,1,1,0,0,0,강원,삼척시,1,5,0,0,0,0,5,129.3347,37.2365,강원삼척시,0,승용차자전거,0,0,0,78,0,0
2015-06-17,0,2,1,2,1,0,0,충남,아산시,1,8,6,1,1,4,2,127.0273,36.7759,충남아산시,0,이륜차승용차,0,0,0,53,0,0
2015-06-17,0,2,1,1,0,0,0,경남,김해시,1,5,4,1,2,1,3,128.7755,35.2633,경남김해시,0,화물차화물차,0,0,0,13,0,0
2015-06-18,0,3,1,3,1,1,0,전북,김제시,1,5,2,0,0,0,11,126.8962,35.8042,전북김제시,0,승용차특수차,0,0,0,34,0,0
2015-06-18,0,3,1,1,0,0,0,경기,광주시,1,5,0,0,0,6,3,127.2174,37.4037,경기광주시,0,원동기장치자전거화물차,0,0,0,9,0,0
2015-06-18,1,3,1,1,0,0,0,경남,창녕군,1,8,2,1,2,1,4,128.3979,35.4273,경남창녕군,0,화물차이륜차,0,0,0,211,0,0
2015-06-18,1,3,1,6,0,4,1,경기,김포시,1,1,5,1,2,1,6,126.6189,37.6502,경기김포시,1,화물차승합차,0,0,0,47,0,0
2015-06-18,1,3,1,1,0,0,0,경북,칠곡군,1,8,6,1,1,1,4,128.5462,36.1031,경북칠곡군,0,화물차이륜차,0,0,0,21,0,0
2015-06-18,0,3,1,1,0,0,0,전북,진안군,1,10,0,0,0,1,1,127.4849,35.8155,전북진안군,0,화물차없음,0,0,0,192,0,0
2015-06-18,0,3,1,2,1,0,0,경북,군위군,1,9,0,0,0,1,3,128.6883,36.1774,경북군위군,0,화물차화물차,0,0,0,170,0,0
2015-06-18,0,3,1,1,0,0,0,강원,춘천시,1,5,0,0,0,0,8,127.7703,37.8467,강원춘천시,0,승용차농기계,0,0,0,111,0,0
2015-06-19,0,4,1,1,0,0,0,경기,화성시,1,10,0,0,0,0,1,127.0537,37.2082,경기화성시,0,승용차없음,0,0,0,50,0,0
2015-06-19,1,4,1,1,0,0,0,경기,동두천시,1,5,0,0,0,1,7,127.0442,37.9042,경기동두천시,0,화물차원동기장치자전거,0,0,0,94,0,0
2015-06-19,1,4,1,1,0,0,0,서울,용산구,1,8,6,1,1,7,2,126.972,37.5444,서울용산구,0,자전거승용차,0,0,0,134,0,0
2015-06-19,1,4,1,1,0,0,0,경기,성남시,1,6,0,0,0,3,1,127.0757,37.3955,경기성남시,0,건설기계없음,0,0,0,95,0,0
2015-06-19,1,4,2,4,1,1,0,전남,여수시,1,5,0,0,0,1,2,127.6332,34.8054,전남여수시,1,화물차승용차,0,0,0,102,0,0
2015-06-19,1,4,1,1,0,0,0,전남,강진군,1,1,0,0,0,7,3,126.763,34.6344,전남강진군,0,자전거화물차,0,0,0,121,0,0
2015-06-19,0,4,1,1,0,0,0,경기,의정부시,1,5,0,0,0,1,5,127.0909,37.7634,경기의정부시,0,화물차자전거,0,0,0,64,0,0
2015-06-19,0,4,1,1,0,0,0,경기,성남시,1,8,6,1,1,4,2,127.1577,37.4323,경기성남시,0,이륜차승용차,0,0,0,95,0,0
2015-06-20,0,5,1,2,0,1,0,전북,전주시,1,9,6,1,1,6,2,127.0945,35.8182,전북전주시,0,원동기장치자전거승용차,0,1,0,11,0,0
2015-06-20,0,5,1,3,2,0,0,전남,함평군,1,5,0,0,0,0,2,126.5925,35.1833,전남함평군,1,승용차승용차,0,1,0,157,0,0
2015-06-20,0,5,1,1,0,0,0,경북,포항시,1,6,0,0,0,0,1,129.3431,36.1278,경북포항시,0,승용차없음,0,1,0,160,0,0
2015-06-20,1,5,1,1,0,0,0,전남,화순군,1,1,0,0,0,4,1,126.9216,35.0093,전남화순군,0,이륜차없음,0,1,0,88,0,0
2015-06-20,1,5,1,1,0,0,0,대전,동구,1,8,7,1,1,6,2,127.4313,36.3279,대전동구,0,원동기장치자전거승용차,0,1,0,80,0,0
